,date,iso3,region,confirmed,deaths,recovered,people_vaccinated,population,new_cases
62533,2022-01-09,ITA,Sicilia,449350.0,7682.0,329891.0,3756568.0,5026989,12949.0
62534,2022-01-10,ITA,Sicilia,457153.0,7705.0,330808.0,3766279.0,5026989,7803.0
62535,2022-01-11,ITA,Sicilia,470384.0,7740.0,333331.0,3778087.0,5026989,13231.0
62536,2022-01-12,ITA,Sicilia,483432.0,7765.0,334744.0,3789331.0,5026989,13048.0
62537,2022-01-13,ITA,Sicilia,494786.0,7791.0,336529.0,3799330.0,5026989,11354.0
62538,2022-01-14,ITA,Sicilia,504809.0,7812.0,337404.0,3809200.0,5026989,10023.0
62539,2022-01-15,ITA,Sicilia,514101.0,7878.0,339882.0,3819371.0,5026989,9292.0
62540,2022-01-16,ITA,Sicilia,522622.0,7915.0,341018.0,3825732.0,5026989,8521.0
62541,2022-01-17,ITA,Sicilia,526659.0,7938.0,341967.0,3832631.0,5026989,4037.0
62542,2022-01-18,ITA,Sicilia,535265.0,8010.0,343117.0,3840040.0,5026989,8606.0
62543,2022-01-19,ITA,Sicilia,543398.0,8053.0,344543.0,3847252.0,5026989,8133.0
62544,2022-01-20,ITA,Sicilia,551395.0,8087.0,346291.0,3854066.0,5026989,7997.0
62545,2022-01-21,ITA,Sicilia,558813.0,8113.0,348261.0,3860787.0,5026989,7418.0
62546,2022-01-22,ITA,Sicilia,566321.0,8157.0,350349.0,3867062.0,5026989,7508.0
62547,2022-01-23,ITA,Sicilia,571715.0,8181.0,351356.0,3870503.0,5026989,5394.0
62548,2022-01-24,ITA,Sicilia,575344.0,8214.0,352347.0,3875336.0,5026989,3629.0
62549,2022-01-25,ITA,Sicilia,582860.0,8285.0,354282.0,3880568.0,5026989,7516.0
62550,2022-01-26,ITA,Sicilia,590777.0,8336.0,356337.0,3885436.0,5026989,7917.0
62551,2022-01-27,ITA,Sicilia,598511.0,8377.0,360555.0,3890437.0,5026989,7734.0
62552,2022-01-28,ITA,Sicilia,606169.0,8424.0,366029.0,3895326.0,5026989,7658.0
62553,2022-01-29,ITA,Sicilia,613846.0,8471.0,367968.0,3899686.0,5026989,7677.0
62554,2022-01-30,ITA,Sicilia,620070.0,8498.0,369128.0,3902031.0,5026989,6224.0
62555,2022-01-31,ITA,Sicilia,623669.0,8527.0,370182.0,3906237.0,5026989,3599.0
62556,2022-02-01,ITA,Sicilia,631070.0,8573.0,371840.0,3910114.0,5026989,7401.0
62557,2022-02-02,ITA,Sicilia,640055.0,8622.0,376776.0,3914074.0,5026989,8985.0
62558,2022-02-03,ITA,Sicilia,646799.0,8658.0,379965.0,3918117.0,5026989,6744.0
62559,2022-02-04,ITA,Sicilia,654096.0,8702.0,382619.0,3921902.0,5026989,7297.0
62560,2022-02-05,ITA,Sicilia,661546.0,8780.0,387620.0,3924948.0,5026989,7450.0
62561,2022-02-06,ITA,Sicilia,669398.0,8790.0,389669.0,3926529.0,5026989,7852.0
62562,2022-02-07,ITA,Sicilia,673220.0,8815.0,390412.0,3929330.0,5026989,3822.0
62563,2022-02-08,ITA,Sicilia,681048.0,8866.0,394371.0,3932212.0,5026989,7828.0
62564,2022-02-09,ITA,Sicilia,688534.0,8923.0,403893.0,3934905.0,5026989,7486.0
62565,2022-02-10,ITA,Sicilia,696103.0,8948.0,412282.0,3937466.0,5026989,7569.0
62566,2022-02-11,ITA,Sicilia,702199.0,8982.0,415533.0,3939994.0,5026989,6096.0
62567,2022-02-12,ITA,Sicilia,708144.0,9024.0,420322.0,3941981.0,5026989,5945.0
62568,2022-02-13,ITA,Sicilia,713609.0,9036.0,444567.0,3942915.0,5026989,5465.0
62569,2022-02-14,ITA,Sicilia,716292.0,9055.0,446337.0,3944485.0,5026989,2683.0
62570,2022-02-15,ITA,Sicilia,722488.0,9115.0,450895.0,3946236.0,5026989,6196.0
62571,2022-02-16,ITA,Sicilia,729422.0,9149.0,466823.0,3947761.0,5026989,6934.0
62572,2022-02-17,ITA,Sicilia,734915.0,9185.0,474455.0,3949305.0,5026989,5493.0
62573,2022-02-18,ITA,Sicilia,740613.0,9217.0,481300.0,3950845.0,5026989,5698.0
62574,2022-02-19,ITA,Sicilia,746269.0,9253.0,488557.0,3951980.0,5026989,5656.0
62575,2022-02-20,ITA,Sicilia,750872.0,9263.0,494087.0,3952415.0,5026989,4603.0
62576,2022-02-21,ITA,Sicilia,753424.0,9281.0,497477.0,3953391.0,5026989,2552.0
62577,2022-02-22,ITA,Sicilia,759350.0,9310.0,502103.0,3954471.0,5026989,5926.0
62578,2022-02-23,ITA,Sicilia,764778.0,9348.0,523552.0,3955402.0,5026989,5428.0
62579,2022-02-24,ITA,Sicilia,770887.0,9379.0,530734.0,3956346.0,5026989,6109.0
62580,2022-02-25,ITA,Sicilia,775427.0,9395.0,534868.0,3957178.0,5026989,4540.0
62581,2022-02-26,ITA,Sicilia,779780.0,9424.0,540517.0,3957759.0,5026989,4353.0
62582,2022-02-27,ITA,Sicilia,784371.0,9429.0,544197.0,3958032.0,5026989,4591.0
62583,2022-02-28,ITA,Sicilia,786279.0,9465.0,548568.0,3958663.0,5026989,1908.0
62584,2022-03-01,ITA,Sicilia,791552.0,9498.0,552375.0,3959244.0,5026989,5273.0
62585,2022-03-02,ITA,Sicilia,796535.0,9534.0,554719.0,3959917.0,5026989,4983.0
62586,2022-03-03,ITA,Sicilia,802058.0,9552.0,570098.0,3960533.0,5026989,5523.0
62587,2022-03-04,ITA,Sicilia,804760.0,9580.0,574273.0,3961148.0,5026989,2702.0
62588,2022-03-05,ITA,Sicilia,809732.0,9602.0,578687.0,3961647.0,5026989,4972.0
62589,2022-03-06,ITA,Sicilia,814584.0,9617.0,583196.0,3961878.0,5026989,4852.0
62590,2022-03-07,ITA,Sicilia,817536.0,9620.0,584580.0,3962288.0,5026989,2952.0
62591,2022-03-08,ITA,Sicilia,825196.0,9655.0,589069.0,3962748.0,5026989,7660.0
62592,2022-03-09,ITA,Sicilia,831421.0,9681.0,601678.0,3963218.0,5026989,6225.0
62593,2022-03-10,ITA,Sicilia,837877.0,9696.0,605760.0,3963650.0,5026989,6456.0
62594,2022-03-11,ITA,Sicilia,844533.0,9721.0,611140.0,3964142.0,5026989,6656.0
62595,2022-03-12,ITA,Sicilia,850813.0,9728.0,616763.0,3964535.0,5026989,6280.0
62596,2022-03-13,ITA,Sicilia,856810.0,9737.0,618881.0,3964695.0,5026989,5997.0
62597,2022-03-14,ITA,Sicilia,860138.0,9743.0,620293.0,3965016.0,5026989,3328.0
62598,2022-03-15,ITA,Sicilia,867374.0,9767.0,624212.0,3965424.0,5026989,7236.0
62599,2022-03-16,ITA,Sicilia,874974.0,9796.0,637600.0,3965782.0,5026989,7600.0
62600,2022-03-17,ITA,Sicilia,883689.0,9814.0,642060.0,3966128.0,5026989,8715.0
62601,2022-03-18,ITA,Sicilia,891982.0,9833.0,648428.0,3966430.0,5026989,8293.0
62602,2022-03-19,ITA,Sicilia,899837.0,9848.0,656823.0,3966669.0,5026989,7855.0
62603,2022-03-20,ITA,Sicilia,905770.0,9860.0,659048.0,3966780.0,5026989,5933.0
62604,2022-03-21,ITA,Sicilia,909454.0,9868.0,661097.0,3967003.0,5026989,3684.0
62605,2022-03-22,ITA,Sicilia,917055.0,9898.0,669368.0,3967225.0,5026989,7601.0
62606,2022-03-23,ITA,Sicilia,925644.0,9918.0,676317.0,3967443.0,5026989,8589.0
62607,2022-03-24,ITA,Sicilia,933284.0,9936.0,688453.0,3967671.0,5026989,7640.0
62608,2022-03-25,ITA,Sicilia,939594.0,9954.0,696246.0,3967901.0,5026989,6310.0
62609,2022-03-26,ITA,Sicilia,946359.0,9973.0,707717.0,3968066.0,5026989,6765.0
62610,2022-03-27,ITA,Sicilia,951770.0,9987.0,712626.0,3968155.0,5026989,5411.0
62611,2022-03-28,ITA,Sicilia,953526.0,9995.0,717514.0,3968315.0,5026989,1756.0
62612,2022-03-29,ITA,Sicilia,961003.0,10026.0,725472.0,3968493.0,5026989,7477.0
62613,2022-03-30,ITA,Sicilia,968191.0,10057.0,733163.0,3968693.0,5026989,7188.0
62614,2022-03-31,ITA,Sicilia,973290.0,10077.0,754428.0,3968870.0,5026989,5099.0
62615,2022-04-01,ITA,Sicilia,980734.0,10104.0,783229.0,3969000.0,5026989,7444.0
62616,2022-04-02,ITA,Sicilia,986308.0,10120.0,789953.0,3969099.0,5026989,5574.0
62617,2022-04-03,ITA,Sicilia,991165.0,10137.0,793966.0,3969153.0,5026989,4857.0
62618,2022-04-04,ITA,Sicilia,993857.0,10142.0,796767.0,3969247.0,5026989,2692.0
62619,2022-04-05,ITA,Sicilia,1000371.0,10185.0,803569.0,3969369.0,5026989,6514.0
62620,2022-04-06,ITA,Sicilia,1005548.0,10208.0,811618.0,3969507.0,5026989,5177.0
62621,2022-04-07,ITA,Sicilia,1010227.0,10223.0,841135.0,3969606.0,5026989,4679.0
62622,2022-04-08,ITA,Sicilia,1015789.0,10242.0,848374.0,3969764.0,5026989,5562.0
62623,2022-04-09,ITA,Sicilia,1020233.0,10250.0,860128.0,3969864.0,5026989,4444.0
62624,2022-04-10,ITA,Sicilia,1024450.0,10258.0,863826.0,3969905.0,5026989,4217.0
62625,2022-04-11,ITA,Sicilia,1026606.0,10263.0,868363.0,3970020.0,5026989,2156.0
62626,2022-04-12,ITA,Sicilia,1032721.0,10282.0,874132.0,3970132.0,5026989,6115.0
62627,2022-04-13,ITA,Sicilia,1037043.0,10309.0,884309.0,3970238.0,5026989,4322.0
62628,2022-04-14,ITA,Sicilia,1041460.0,10328.0,890745.0,3970365.0,5026989,4417.0
62629,2022-04-15,ITA,Sicilia,1045906.0,10344.0,900327.0,3970464.0,5026989,4446.0
62630,2022-04-16,ITA,Sicilia,1051028.0,10353.0,908474.0,3970511.0,5026989,5122.0
62631,2022-04-17,ITA,Sicilia,1055076.0,10364.0,913092.0,3970517.0,5026989,4048.0
62632,2022-04-18,ITA,Sicilia,1056640.0,10367.0,914087.0,3970520.0,5026989,1564.0
62633,2022-04-19,ITA,Sicilia,1058718.0,10377.0,914556.0,3970623.0,5026989,2078.0
62634,2022-04-20,ITA,Sicilia,1066352.0,10406.0,928397.0,3970741.0,5026989,7634.0
62635,2022-04-21,ITA,Sicilia,1072415.0,10438.0,938350.0,3970853.0,5026989,6063.0
62636,2022-04-22,ITA,Sicilia,1078031.0,10465.0,947530.0,3970982.0,5026989,5616.0
62637,2022-04-23,ITA,Sicilia,1083490.0,10479.0,955737.0,3971059.0,5026989,5459.0
62638,2022-04-24,ITA,Sicilia,1088091.0,10486.0,957057.0,3971070.0,5026989,4601.0
62639,2022-04-25,ITA,Sicilia,1090272.0,10493.0,958591.0,3971078.0,5026989,2181.0
62640,2022-04-26,ITA,Sicilia,1092492.0,10504.0,960024.0,3971152.0,5026989,2220.0
62641,2022-04-27,ITA,Sicilia,1099535.0,10529.0,964728.0,3971243.0,5026989,7043.0
62642,2022-04-28,ITA,Sicilia,1104477.0,10549.0,969267.0,3971321.0,5026989,4942.0
62643,2022-04-29,ITA,Sicilia,1108482.0,10568.0,975716.0,3971418.0,5026989,4005.0
62644,2022-04-30,ITA,Sicilia,1112013.0,10587.0,986376.0,3971465.0,5026989,3531.0
62645,2022-05-01,ITA,Sicilia,1115665.0,10599.0,988722.0,3971467.0,5026989,3652.0
62646,2022-05-02,ITA,Sicilia,1117044.0,10605.0,990096.0,3971526.0,5026989,1379.0
62647,2022-05-03,ITA,Sicilia,1122004.0,10626.0,994614.0,3971593.0,5026989,4960.0
62648,2022-05-04,ITA,Sicilia,1125746.0,10646.0,998906.0,3971645.0,5026989,3742.0
62649,2022-05-05,ITA,Sicilia,1129474.0,10663.0,1004614.0,3971696.0,5026989,3728.0
62650,2022-05-06,ITA,Sicilia,1132901.0,10674.0,1009443.0,3971742.0,5026989,3427.0
62651,2022-05-07,ITA,Sicilia,1135945.0,10688.0,1012497.0,3971773.0,5026989,3044.0
62652,2022-05-08,ITA,Sicilia,1138657.0,10697.0,1014796.0,3971782.0,5026989,2712.0
62653,2022-05-09,ITA,Sicilia,1140150.0,10705.0,1015642.0,3971829.0,5026989,1493.0
62654,2022-05-10,ITA,Sicilia,1144106.0,10722.0,1030621.0,3971878.0,5026989,3956.0
62655,2022-05-11,ITA,Sicilia,1147314.0,10727.0,1035585.0,3971924.0,5026989,3208.0
62656,2022-05-12,ITA,Sicilia,1148469.0,10737.0,1039746.0,3971953.0,5026989,1155.0
62657,2022-05-13,ITA,Sicilia,1151697.0,10749.0,1044065.0,3971995.0,5026989,3228.0
62658,2022-05-14,ITA,Sicilia,1154364.0,10763.0,1048167.0,3972033.0,5026989,2667.0
62659,2022-05-15,ITA,Sicilia,1156765.0,10766.0,1050132.0,3972041.0,5026989,2401.0
62660,2022-05-16,ITA,Sicilia,1157723.0,10768.0,1051774.0,3972072.0,5026989,958.0
62661,2022-05-17,ITA,Sicilia,1161423.0,10792.0,1055280.0,3972112.0,5026989,3700.0
62662,2022-05-18,ITA,Sicilia,1164153.0,10824.0,1060462.0,3972155.0,5026989,2730.0
62663,2022-05-19,ITA,Sicilia,1166926.0,10833.0,1065752.0,3972186.0,5026989,2773.0
62664,2022-05-20,ITA,Sicilia,1169300.0,10837.0,1070170.0,3972227.0,5026989,2374.0
62665,2022-05-21,ITA,Sicilia,1171573.0,10849.0,1076296.0,3972262.0,5026989,2273.0
62666,2022-05-22,ITA,Sicilia,1173580.0,10857.0,1078394.0,3972267.0,5026989,2007.0
62667,2022-05-23,ITA,Sicilia,1174513.0,10862.0,1079972.0,3972293.0,5026989,933.0
62668,2022-05-24,ITA,Sicilia,1178310.0,10878.0,1085414.0,3972330.0,5026989,3797.0
62669,2022-05-25,ITA,Sicilia,1180719.0,10884.0,1089369.0,3972359.0,5026989,2409.0
62670,2022-05-26,ITA,Sicilia,1183330.0,10904.0,1096084.0,3972397.0,5026989,2611.0
62671,2022-05-27,ITA,Sicilia,1185426.0,10915.0,1100532.0,3972434.0,5026989,2096.0
62672,2022-05-28,ITA,Sicilia,1187525.0,10924.0,1103032.0,3972456.0,5026989,2099.0
62673,2022-05-29,ITA,Sicilia,1189207.0,10925.0,1105109.0,3972457.0,5026989,1682.0
62674,2022-05-30,ITA,Sicilia,1190082.0,10931.0,1108301.0,3972490.0,5026989,875.0
62675,2022-05-31,ITA,Sicilia,1193217.0,10938.0,1115056.0,3972514.0,5026989,3135.0
62676,2022-06-01,ITA,Sicilia,1195447.0,10942.0,1117760.0,3972539.0,5026989,2230.0
62677,2022-06-02,ITA,Sicilia,1197884.0,10968.0,1127727.0,3972542.0,5026989,2437.0
62678,2022-06-03,ITA,Sicilia,1198826.0,10973.0,1128873.0,3972572.0,5026989,942.0
62679,2022-06-04,ITA,Sicilia,1201435.0,10979.0,1130713.0,3972597.0,5026989,2609.0
62680,2022-06-05,ITA,Sicilia,1203427.0,10984.0,1132499.0,3972605.0,5026989,1992.0
62681,2022-06-06,ITA,Sicilia,1204287.0,10985.0,1133214.0,3972634.0,5026989,860.0
62682,2022-06-07,ITA,Sicilia,1207679.0,10999.0,1135697.0,3972650.0,5026989,3392.0
62683,2022-06-08,ITA,Sicilia,1210325.0,11020.0,1138376.0,3972675.0,5026989,2646.0
62684,2022-06-09,ITA,Sicilia,1213008.0,11030.0,1140771.0,3972697.0,5026989,2683.0
62685,2022-06-10,ITA,Sicilia,1215553.0,11040.0,1142806.0,3972722.0,5026989,2545.0
62686,2022-06-11,ITA,Sicilia,1218091.0,11054.0,1145054.0,3972742.0,5026989,2538.0
62687,2022-06-12,ITA,Sicilia,1220548.0,11055.0,1146741.0,3972747.0,5026989,2457.0
62688,2022-06-13,ITA,Sicilia,1221603.0,11061.0,1147667.0,3972777.0,5026989,1055.0
62689,2022-06-14,ITA,Sicilia,1225659.0,11072.0,1168632.0,3972809.0,5026989,4056.0
62690,2022-06-15,ITA,Sicilia,1229320.0,11091.0,1170984.0,3972844.0,5026989,3661.0
62691,2022-06-16,ITA,Sicilia,1232695.0,11101.0,1174434.0,3972872.0,5026989,3375.0
62692,2022-06-17,ITA,Sicilia,1236401.0,11106.0,1176183.0,3972896.0,5026989,3706.0
62693,2022-06-18,ITA,Sicilia,1236569.0,11114.0,1177649.0,3972913.0,5026989,168.0
62694,2022-06-19,ITA,Sicilia,1242066.0,11115.0,1179247.0,3972918.0,5026989,5497.0
62695,2022-06-20,ITA,Sicilia,1243952.0,11121.0,1180269.0,3972958.0,5026989,1886.0
62696,2022-06-21,ITA,Sicilia,1250074.0,11128.0,1182280.0,3972998.0,5026989,6122.0
62697,2022-06-22,ITA,Sicilia,1254836.0,11135.0,1186083.0,3973028.0,5026989,4762.0
62698,2022-06-23,ITA,Sicilia,1260453.0,11146.0,1189348.0,3973052.0,5026989,5617.0
62699,2022-06-24,ITA,Sicilia,1265474.0,11154.0,1192326.0,3973078.0,5026989,5021.0
62700,2022-06-25,ITA,Sicilia,1270110.0,11159.0,1196042.0,3973109.0,5026989,4636.0
62701,2022-06-26,ITA,Sicilia,1274917.0,11169.0,1197273.0,3973114.0,5026989,4807.0
62702,2022-06-27,ITA,Sicilia,1276996.0,11170.0,1198189.0,3973161.0,5026989,2079.0
62703,2022-06-28,ITA,Sicilia,1284004.0,11183.0,1201025.0,3973217.0,5026989,7008.0
62704,2022-06-29,ITA,Sicilia,1291132.0,11188.0,1203873.0,3973269.0,5026989,7128.0
62705,2022-06-30,ITA,Sicilia,1298816.0,11193.0,1206149.0,3973315.0,5026989,7684.0
62706,2022-07-01,ITA,Sicilia,1305691.0,11204.0,1208527.0,3973343.0,5026989,6875.0
62707,2022-07-02,ITA,Sicilia,1314036.0,11211.0,1210414.0,3973354.0,5026989,8345.0
62708,2022-07-03,ITA,Sicilia,1320679.0,11226.0,1212670.0,3973360.0,5026989,6643.0
62709,2022-07-04,ITA,Sicilia,1324426.0,11231.0,1214586.0,3973407.0,5026989,3747.0
62710,2022-07-05,ITA,Sicilia,1335161.0,11245.0,1218277.0,3973447.0,5026989,10735.0
62711,2022-07-06,ITA,Sicilia,1346318.0,11249.0,1221304.0,3973496.0,5026989,11157.0
62712,2022-07-07,ITA,Sicilia,1356211.0,11267.0,1224284.0,3973538.0,5026989,9893.0
62713,2022-07-08,ITA,Sicilia,1365448.0,11280.0,1226857.0,3973570.0,5026989,9237.0
62714,2022-07-09,ITA,Sicilia,1374887.0,11285.0,1244216.0,3973605.0,5026989,9439.0
62715,2022-07-10,ITA,Sicilia,1382969.0,11292.0,1246885.0,3973612.0,5026989,8082.0
62716,2022-07-11,ITA,Sicilia,1432233.0,11292.0,1293423.0,3973659.0,5026989,49264.0
62717,2022-07-12,ITA,Sicilia,1443076.0,11323.0,1302743.0,3973710.0,5026989,10843.0
62718,2022-07-13,ITA,Sicilia,1452929.0,11344.0,1306494.0,3973786.0,5026989,9853.0
62719,2022-07-14,ITA,Sicilia,1462621.0,11359.0,1309785.0,3973824.0,5026989,9692.0
62720,2022-07-15,ITA,Sicilia,1471085.0,11380.0,1314847.0,3973866.0,5026989,8464.0
62721,2022-07-16,ITA,Sicilia,1479385.0,11403.0,1317237.0,3973883.0,5026989,8300.0
62722,2022-07-17,ITA,Sicilia,1485694.0,11418.0,1320614.0,3973893.0,5026989,6309.0
62723,2022-07-18,ITA,Sicilia,1489220.0,11437.0,1322795.0,3973926.0,5026989,3526.0
62724,2022-07-19,ITA,Sicilia,1498339.0,11454.0,1325751.0,3973953.0,5026989,9119.0
62725,2022-07-20,ITA,Sicilia,1505317.0,11480.0,1332558.0,3974004.0,5026989,6978.0
62726,2022-07-21,ITA,Sicilia,1512116.0,11505.0,1336834.0,3974049.0,5026989,6799.0
62727,2022-07-22,ITA,Sicilia,1517813.0,11525.0,1340688.0,3974116.0,5026989,5697.0
62728,2022-07-23,ITA,Sicilia,1524022.0,11540.0,1344412.0,3974132.0,5026989,6209.0
62729,2022-07-24,ITA,Sicilia,1528211.0,11548.0,1346770.0,3974137.0,5026989,4189.0
62730,2022-07-25,ITA,Sicilia,1530407.0,11548.0,1348389.0,3974172.0,5026989,2196.0
62731,2022-07-26,ITA,Sicilia,1537179.0,11563.0,1350597.0,3974191.0,5026989,6772.0
62732,2022-07-27,ITA,Sicilia,1542129.0,11592.0,1357814.0,3974224.0,5026989,4950.0
62733,2022-07-28,ITA,Sicilia,1546677.0,11618.0,1363274.0,3974266.0,5026989,4548.0
62734,2022-07-29,ITA,Sicilia,1550577.0,11635.0,1367498.0,3974301.0,5026989,3900.0
62735,2022-07-30,ITA,Sicilia,1554886.0,11656.0,1370667.0,3974319.0,5026989,4309.0
62736,2022-07-31,ITA,Sicilia,1557216.0,11660.0,1373440.0,3974322.0,5026989,2330.0
62737,2022-08-01,ITA,Sicilia,1559192.0,11678.0,1376548.0,3974358.0,5026989,1976.0
62738,2022-08-02,ITA,Sicilia,1564170.0,11705.0,1379631.0,3974377.0,5026989,4978.0
62739,2022-08-03,ITA,Sicilia,1567470.0,11735.0,1384190.0,3974445.0,5026989,3300.0
62740,2022-08-04,ITA,Sicilia,1570968.0,11751.0,1390758.0,3974473.0,5026989,3498.0
62741,2022-08-05,ITA,Sicilia,1573793.0,11775.0,1396698.0,3974507.0,5026989,2825.0
62742,2022-08-06,ITA,Sicilia,1576724.0,11792.0,1414534.0,3974522.0,5026989,2931.0
62743,2022-08-07,ITA,Sicilia,1578644.0,11801.0,1417016.0,3974525.0,5026989,1920.0
62744,2022-08-08,ITA,Sicilia,1579354.0,11817.0,1438246.0,3974545.0,5026989,710.0
62745,2022-08-09,ITA,Sicilia,1583091.0,11834.0,1445015.0,3974563.0,5026989,3737.0
62746,2022-08-10,ITA,Sicilia,1585280.0,11857.0,1453877.0,3974602.0,5026989,2189.0
62747,2022-08-11,ITA,Sicilia,1587726.0,11864.0,1459144.0,3974625.0,5026989,2446.0
62748,2022-08-12,ITA,Sicilia,1589938.0,11880.0,1462194.0,3974630.0,5026989,2212.0
62749,2022-08-13,ITA,Sicilia,1592025.0,11893.0,1466632.0,3974640.0,5026989,2087.0
62750,2022-08-14,ITA,Sicilia,1593592.0,11900.0,1468874.0,3974643.0,5026989,1567.0
62751,2022-08-15,ITA,Sicilia,1594410.0,11903.0,1469695.0,3974643.0,5026989,818.0
62752,2022-08-16,ITA,Sicilia,1595204.0,11912.0,1472718.0,3974653.0,5026989,794.0
62753,2022-08-17,ITA,Sicilia,1597976.0,11926.0,1476739.0,3974669.0,5026989,2772.0
62754,2022-08-18,ITA,Sicilia,1600058.0,11946.0,1485725.0,3974710.0,5026989,2082.0
62755,2022-08-19,ITA,Sicilia,1601852.0,11964.0,1490108.0,3974728.0,5026989,1794.0
62756,2022-08-20,ITA,Sicilia,1603782.0,11971.0,1496251.0,3974736.0,5026989,1930.0
62757,2022-08-21,ITA,Sicilia,1605252.0,11974.0,1498784.0,3974739.0,5026989,1470.0
62758,2022-08-22,ITA,Sicilia,1606088.0,11989.0,1501531.0,3974757.0,5026989,836.0
62759,2022-08-23,ITA,Sicilia,1608566.0,12015.0,1508873.0,3974772.0,5026989,2478.0
62760,2022-08-24,ITA,Sicilia,1610298.0,12019.0,1514635.0,3974817.0,5026989,1732.0
62761,2022-08-25,ITA,Sicilia,1612060.0,12035.0,1520770.0,3974830.0,5026989,1762.0
62762,2022-08-26,ITA,Sicilia,1613544.0,12043.0,1526146.0,3974848.0,5026989,1484.0
62763,2022-08-27,ITA,Sicilia,1615157.0,12056.0,1531841.0,3974859.0,5026989,1613.0
62764,2022-08-28,ITA,Sicilia,1616403.0,12057.0,1532533.0,3974860.0,5026989,1246.0
62765,2022-08-29,ITA,Sicilia,1616939.0,12066.0,1533015.0,3974877.0,5026989,536.0
62766,2022-08-30,ITA,Sicilia,1618896.0,12079.0,1535567.0,3974894.0,5026989,1957.0
62767,2022-08-31,ITA,Sicilia,1620372.0,12103.0,1537492.0,3974910.0,5026989,1476.0
62768,2022-09-01,ITA,Sicilia,1621759.0,12112.0,1539471.0,3974926.0,5026989,1387.0
62769,2022-09-02,ITA,Sicilia,1622966.0,12116.0,1542071.0,3974942.0,5026989,1207.0
62770,2022-09-03,ITA,Sicilia,1624160.0,12122.0,1543972.0,3974951.0,5026989,1194.0
62771,2022-09-04,ITA,Sicilia,1624980.0,12125.0,1544564.0,3974953.0,5026989,820.0
62772,2022-09-05,ITA,Sicilia,1625424.0,12126.0,1544748.0,3974962.0,5026989,444.0
62773,2022-09-06,ITA,Sicilia,1627019.0,12126.0,1544748.0,3974969.0,5026989,1595.0
62774,2022-09-07,ITA,Sicilia,1628089.0,12126.0,1544748.0,3974997.0,5026989,1070.0
62775,2022-09-08,ITA,Sicilia,1629015.0,12145.0,1573494.0,3975015.0,5026989,926.0
62776,2022-09-09,ITA,Sicilia,1630009.0,12146.0,1575128.0,3975026.0,5026989,994.0
62777,2022-09-10,ITA,Sicilia,1630884.0,12155.0,1576463.0,3975041.0,5026989,875.0
62778,2022-09-11,ITA,Sicilia,1631591.0,12161.0,1585312.0,3975043.0,5026989,707.0
62779,2022-09-12,ITA,Sicilia,1631958.0,12161.0,1585312.0,3975063.0,5026989,367.0
62780,2022-09-13,ITA,Sicilia,1633335.0,12161.0,1585949.0,3975090.0,5026989,1377.0
62781,2022-09-14,ITA,Sicilia,1634314.0,12167.0,1585949.0,3975116.0,5026989,979.0
62782,2022-09-15,ITA,Sicilia,1635273.0,12174.0,1585949.0,3975126.0,5026989,959.0
62783,2022-09-16,ITA,Sicilia,1636064.0,12177.0,1585949.0,3975146.0,5026989,791.0
62784,2022-09-17,ITA,Sicilia,1636873.0,12179.0,1586645.0,3975148.0,5026989,809.0
62785,2022-09-18,ITA,Sicilia,1637606.0,12179.0,1586645.0,3975149.0,5026989,733.0
62786,2022-09-19,ITA,Sicilia,1638078.0,12180.0,1586645.0,3975150.0,5026989,472.0
62787,2022-09-20,ITA,Sicilia,1639555.0,12180.0,1605379.0,3975161.0,5026989,1477.0
62788,2022-09-21,ITA,Sicilia,1640614.0,12182.0,1607056.0,3975174.0,5026989,1059.0
62789,2022-09-22,ITA,Sicilia,1641564.0,12186.0,1607768.0,3975199.0,5026989,950.0
62790,2022-09-23,ITA,Sicilia,1642506.0,12186.0,1608259.0,3975202.0,5026989,942.0
62791,2022-09-24,ITA,Sicilia,1643359.0,12192.0,1608530.0,3975205.0,5026989,853.0
62792,2022-09-25,ITA,Sicilia,1644138.0,12193.0,1609495.0,3975205.0,5026989,779.0
62793,2022-09-26,ITA,Sicilia,1644529.0,12196.0,1609851.0,3975210.0,5026989,391.0
62794,2022-09-27,ITA,Sicilia,1646144.0,12196.0,1610562.0,3975225.0,5026989,1615.0
62795,2022-09-28,ITA,Sicilia,1647458.0,12199.0,1613556.0,3975233.0,5026989,1314.0
62796,2022-09-29,ITA,Sicilia,1648751.0,12200.0,1613944.0,3975242.0,5026989,1293.0
62797,2022-09-30,ITA,Sicilia,1649837.0,12201.0,1614248.0,3975249.0,5026989,1086.0
62798,2022-10-01,ITA,Sicilia,1651025.0,12202.0,1614535.0,3975251.0,5026989,1188.0
62799,2022-10-02,ITA,Sicilia,1652083.0,12202.0,1614762.0,3975252.0,5026989,1058.0
62800,2022-10-03,ITA,Sicilia,1652581.0,12203.0,1615745.0,3975252.0,5026989,498.0
62801,2022-10-04,ITA,Sicilia,1654454.0,12204.0,1616043.0,3975266.0,5026989,1873.0
62802,2022-10-05,ITA,Sicilia,1655884.0,12204.0,1617719.0,3975276.0,5026989,1430.0
62803,2022-10-06,ITA,Sicilia,1657154.0,12204.0,1634060.0,3975286.0,5026989,1270.0
62804,2022-10-07,ITA,Sicilia,1658557.0,12205.0,1634990.0,3975299.0,5026989,1403.0
