,region,date,variable,value
14469,Puglia,2022-07-02,temperature,27.954942293673152
14470,Puglia,2022-07-03,temperature,28.147212575177388
14471,Puglia,2022-07-04,temperature,28.46630219219667
14472,Puglia,2022-07-05,temperature,28.631146675037638
14473,Puglia,2022-07-06,temperature,28.12262961793176
14474,Puglia,2022-07-07,temperature,27.49623546127227
14475,Puglia,2022-07-08,temperature,22.787345886195595
14476,Puglia,2022-07-09,temperature,24.02044842014648
14477,Puglia,2022-07-10,temperature,24.241368498804277
14478,Puglia,2022-07-11,temperature,24.521252239373606
14479,Puglia,2022-07-12,temperature,24.42218660237771
14480,Puglia,2022-07-13,temperature,24.313541903878
14481,Puglia,2022-07-14,temperature,24.68335700878486
14482,Puglia,2022-07-15,temperature,26.281159123870594
14483,Puglia,2022-07-16,temperature,27.54645254933585
14484,Puglia,2022-07-17,temperature,27.296619463426065
14485,Puglia,2022-07-18,temperature,26.958717671702537
14486,Puglia,2022-07-19,temperature,26.30479831768571
14487,Puglia,2022-07-20,temperature,26.332914079367754
14488,Puglia,2022-07-21,temperature,27.10598976571373
14489,Puglia,2022-07-22,temperature,27.832833374017813
14490,Puglia,2022-07-23,temperature,28.54457451300518
14491,Puglia,2022-07-24,temperature,29.146968788351078
14492,Puglia,2022-07-25,temperature,29.10164603422186
14493,Puglia,2022-07-26,temperature,29.212179797317447
14494,Puglia,2022-07-27,temperature,28.10884416438403
14495,Puglia,2022-07-28,temperature,26.8215609549267
14496,Puglia,2022-07-29,temperature,27.32052242226704
14497,Puglia,2022-07-30,temperature,27.402614845959043
14498,Puglia,2022-07-31,temperature,26.949654164451115
14499,Puglia,2022-08-01,temperature,27.07672568035119
14500,Puglia,2022-08-02,temperature,27.569195089027925
14501,Puglia,2022-08-03,temperature,27.46373553428844
14502,Puglia,2022-08-04,temperature,27.444320089155813
14503,Puglia,2022-08-05,temperature,27.985515512990645
14504,Puglia,2022-08-06,temperature,28.363332323951276
14505,Puglia,2022-08-07,temperature,28.609360204191205
14506,Puglia,2022-08-08,temperature,27.699770630019593
14507,Puglia,2022-08-09,temperature,26.337673401031605
14508,Puglia,2022-08-10,temperature,26.509595495729364
14509,Puglia,2022-08-11,temperature,26.32875798012409
14510,Puglia,2022-08-12,temperature,24.89024500697073
14511,Puglia,2022-08-13,temperature,23.596075658377636
14512,Puglia,2022-08-14,temperature,23.290380640127594
14513,Puglia,2022-08-15,temperature,25.976210256129548
14514,Puglia,2022-08-16,temperature,26.943028341698433
14515,Puglia,2022-08-17,temperature,27.108173177203184
14516,Puglia,2022-08-18,temperature,28.805636828871716
14517,Puglia,2022-08-19,temperature,28.495307979686874
14518,Puglia,2022-08-20,temperature,25.361398293874743
14519,Puglia,2022-08-21,temperature,25.744543483512373
14520,Puglia,2022-08-22,temperature,25.0140272107676
14521,Puglia,2022-08-23,temperature,23.936964155560226
14522,Puglia,2022-08-24,temperature,24.307161352290628
14523,Puglia,2022-08-25,temperature,25.09664300597788
14524,Puglia,2022-08-26,temperature,25.57005293713075
14525,Puglia,2022-08-27,temperature,25.92301526079719
14526,Puglia,2022-08-28,temperature,25.301915899762264
14527,Puglia,2022-08-29,temperature,24.207981694488062
14528,Puglia,2022-08-30,temperature,25.057398935858913
14529,Puglia,2022-08-31,temperature,25.76281845782406
14530,Puglia,2022-09-01,temperature,23.654449601457692
14531,Puglia,2022-09-02,temperature,22.95431777520915
14532,Puglia,2022-09-03,temperature,23.945044411487714
14533,Puglia,2022-09-04,temperature,24.118581720940384
14534,Puglia,2022-09-05,temperature,24.119911335110785
14535,Puglia,2022-09-06,temperature,24.439917610682848
14536,Puglia,2022-09-07,temperature,25.77823797056057
14537,Puglia,2022-09-08,temperature,26.563687157319684
14538,Puglia,2022-09-09,temperature,26.752404274795452
14539,Puglia,2022-09-10,temperature,26.224138586838954
14540,Puglia,2022-09-11,temperature,24.30651878275508
14541,Puglia,2022-09-12,temperature,23.737034199909218
14542,Puglia,2022-09-13,temperature,23.351245160856926
14543,Puglia,2022-09-14,temperature,24.978788405476216
14544,Puglia,2022-09-15,temperature,26.38367065465951
14545,Puglia,2022-09-16,temperature,26.520083714776586
14546,Puglia,2022-09-17,temperature,24.154010585939794
14547,Puglia,2022-09-18,temperature,19.530949169802696
14548,Puglia,2022-09-19,temperature,21.0834454711986
14549,Puglia,2022-09-20,temperature,20.672579631558314
14550,Puglia,2022-09-21,temperature,19.3324075017743
14551,Puglia,2022-09-22,temperature,18.05637848816679
14552,Puglia,2022-09-23,temperature,18.09353251568861
14553,Puglia,2022-09-24,temperature,19.35482589322386
14554,Puglia,2022-09-25,temperature,20.96524329680201
14555,Puglia,2022-09-26,temperature,20.79422330490568
14556,Puglia,2022-09-27,temperature,21.695780881829297
14557,Puglia,2022-09-28,temperature,21.66958205970399
14558,Puglia,2022-09-29,temperature,22.195990472182103
14559,Puglia,2022-09-30,temperature,23.02263491772242
14560,Puglia,2022-10-01,temperature,22.210775817794435
14561,Puglia,2022-10-02,temperature,20.57997673683385
14562,Puglia,2022-10-03,temperature,20.491376625651966
14563,Puglia,2022-10-04,temperature,19.01445596601566
14564,Puglia,2022-10-05,temperature,18.389895615690126
14565,Puglia,2022-10-06,temperature,18.581650395296943
14566,Puglia,2022-10-07,temperature,19.559431102394775
14567,Puglia,2022-10-08,temperature,19.30037916614907
14568,Puglia,2022-10-09,temperature,19.383199503034685
14569,Puglia,2022-10-10,temperature,19.078961755303727
14570,Puglia,2022-10-11,temperature,18.968453173792636
14571,Puglia,2022-10-12,temperature,19.09516382014062
14572,Puglia,2022-10-13,temperature,18.32356638497667
14573,Puglia,2022-10-14,temperature,18.716966451648723
14574,Puglia,2022-10-15,temperature,18.351250477095803
14575,Puglia,2022-10-16,temperature,18.341193363206404
14576,Puglia,2022-10-17,temperature,18.923922984972066
14577,Puglia,2022-10-18,temperature,19.037855778101804
14578,Puglia,2022-10-19,temperature,19.337735428632747
14579,Puglia,2022-10-20,temperature,19.17820413642634
14580,Puglia,2022-10-21,temperature,18.588089445326197
14581,Puglia,2022-10-22,temperature,19.942782227359775
14582,Puglia,2022-10-23,temperature,19.945166954334802
14583,Puglia,2022-10-24,temperature,20.366197392951044
14584,Puglia,2022-10-25,temperature,20.343796138017815
14585,Puglia,2022-10-26,temperature,20.09077194233374
14586,Puglia,2022-10-27,temperature,19.580625167443
14587,Puglia,2022-10-28,temperature,19.00924844985939
14588,Puglia,2022-10-29,temperature,18.640245940920625
14589,Puglia,2022-10-30,temperature,18.565971257202868
14590,Puglia,2022-10-31,temperature,19.264144206470533
14591,Puglia,2022-11-01,temperature,19.441964819266833
14592,Puglia,2022-11-02,temperature,18.770606029055745
14593,Puglia,2022-11-03,temperature,18.26721607916046
14594,Puglia,2022-11-04,temperature,18.960809087212372
14595,Puglia,2022-11-05,temperature,16.03557967598591
14596,Puglia,2022-11-06,temperature,15.940244886765656
14597,Puglia,2022-11-07,temperature,15.989587176094505
14598,Puglia,2022-11-08,temperature,15.731188028321272
14599,Puglia,2022-11-09,temperature,15.722066337696173
14600,Puglia,2022-11-10,temperature,16.582542185945684
14601,Puglia,2022-11-11,temperature,17.22669029673259
14602,Puglia,2022-11-12,temperature,15.931816355573357
14603,Puglia,2022-11-13,temperature,15.235162424270566
14604,Puglia,2022-11-14,temperature,16.40847233751327
14605,Puglia,2022-11-15,temperature,15.51876706600763
14606,Puglia,2022-11-16,temperature,16.974404361500014
14607,Puglia,2022-11-17,temperature,17.170480013814984
14608,Puglia,2022-11-18,temperature,17.802379532628066
14609,Puglia,2022-11-19,temperature,17.434230863028205
14610,Puglia,2022-11-20,temperature,15.177244775288283
14611,Puglia,2022-11-21,temperature,13.658477556875033
14612,Puglia,2022-11-22,temperature,15.044479722428633
14613,Puglia,2022-11-23,temperature,13.54380869334205
14614,Puglia,2022-11-24,temperature,13.278579523334772
14615,Puglia,2022-11-25,temperature,13.432436966748725
14616,Puglia,2022-11-26,temperature,13.30238049725892
14617,Puglia,2022-11-27,temperature,12.838765342007251
14618,Puglia,2022-11-28,temperature,11.631901314402377
14619,Puglia,2022-11-29,temperature,11.977006178544741
14620,Puglia,2022-11-30,temperature,12.84889316294386
14621,Puglia,2022-12-01,temperature,12.200054937975853
14622,Puglia,2022-12-02,temperature,12.595127597813535
14623,Puglia,2022-12-03,temperature,14.709393227947198
14624,Puglia,2022-12-04,temperature,14.927578914840778
14625,Puglia,2022-12-05,temperature,14.36942136841462
14626,Puglia,2022-12-06,temperature,13.9547282188055
14627,Puglia,2022-12-07,temperature,13.30735649369011
14628,Puglia,2022-12-08,temperature,13.823147325757862
14629,Puglia,2022-12-09,temperature,15.277121568366567
14630,Puglia,2022-12-10,temperature,16.3461245631915
14631,Puglia,2022-12-11,temperature,13.74406400937849
14632,Puglia,2022-12-12,temperature,10.78757698227287
14633,Puglia,2022-12-13,temperature,11.267241828128334
14634,Puglia,2022-12-14,temperature,13.368039248172678
14635,Puglia,2022-12-15,temperature,14.625375133128706
14636,Puglia,2022-12-16,temperature,17.005014436648636
14637,Puglia,2022-12-17,temperature,15.12513030545215
14638,Puglia,2022-12-18,temperature,13.138747313834031
14639,Puglia,2022-12-19,temperature,11.610252644755064
14640,Puglia,2022-12-20,temperature,11.009589333384879
14641,Puglia,2022-12-21,temperature,10.813907713563596
14642,Puglia,2022-12-22,temperature,11.520496733576511
14643,Puglia,2022-12-23,temperature,12.115357832732025
14644,Puglia,2022-12-24,temperature,12.686651336922187
14645,Puglia,2022-12-25,temperature,12.953028829539498
14646,Puglia,2022-12-26,temperature,12.723438507750561
14647,Puglia,2022-12-27,temperature,12.924512797381261
14648,Puglia,2022-12-28,temperature,12.139324838686159
14649,Puglia,2022-12-29,temperature,12.30486403392446
14650,Puglia,2022-12-30,temperature,12.878954236992891
14651,Puglia,2022-12-31,temperature,13.213286905666163
14652,Rheinland-Pfalz,2021-12-01,temperature,5.753632611689829
14653,Rheinland-Pfalz,2021-12-02,temperature,2.364786126474834
14654,Rheinland-Pfalz,2021-12-03,temperature,0.57721883561768
14655,Rheinland-Pfalz,2021-12-04,temperature,2.8420177222366774
14656,Rheinland-Pfalz,2021-12-05,temperature,2.52869767558262
14657,Rheinland-Pfalz,2021-12-06,temperature,1.632591949872861
14658,Rheinland-Pfalz,2021-12-07,temperature,2.640371392663526
14659,Rheinland-Pfalz,2021-12-08,temperature,3.1692851462403233
14660,Rheinland-Pfalz,2021-12-09,temperature,1.8218362678658848
14661,Rheinland-Pfalz,2021-12-10,temperature,1.0158535559258295
14662,Rheinland-Pfalz,2021-12-11,temperature,1.7438183174039223
14663,Rheinland-Pfalz,2021-12-12,temperature,3.198911448392452
14664,Rheinland-Pfalz,2021-12-13,temperature,5.778145388125037
14665,Rheinland-Pfalz,2021-12-14,temperature,5.123103472397863
14666,Rheinland-Pfalz,2021-12-15,temperature,5.6194767860072306
14667,Rheinland-Pfalz,2021-12-16,temperature,6.354279879095893
14668,Rheinland-Pfalz,2021-12-17,temperature,5.567005733752184
14669,Rheinland-Pfalz,2021-12-18,temperature,2.9153584478484666
14670,Rheinland-Pfalz,2021-12-19,temperature,3.614908792250094
14671,Rheinland-Pfalz,2021-12-20,temperature,2.067483655799492
14672,Rheinland-Pfalz,2021-12-21,temperature,-2.3578581927500575
14673,Rheinland-Pfalz,2021-12-22,temperature,-3.5165402916272006
14674,Rheinland-Pfalz,2021-12-23,temperature,0.3496213247137189
14675,Rheinland-Pfalz,2021-12-24,temperature,6.77420762178228
14676,Rheinland-Pfalz,2021-12-25,temperature,3.1350829140489993
14677,Rheinland-Pfalz,2021-12-26,temperature,0.6563306098999419
14678,Rheinland-Pfalz,2021-12-27,temperature,5.18377437983668
14679,Rheinland-Pfalz,2021-12-28,temperature,7.919182014449787
14680,Rheinland-Pfalz,2021-12-29,temperature,8.594437261406796
14681,Rheinland-Pfalz,2021-12-30,temperature,12.239417526896212
14682,Rheinland-Pfalz,2021-12-31,temperature,10.450337740425674
14683,Rheinland-Pfalz,2022-01-01,temperature,9.632568868028722
14684,Rheinland-Pfalz,2022-01-02,temperature,8.657488638070255
14685,Rheinland-Pfalz,2022-01-03,temperature,8.787204789667712
14686,Rheinland-Pfalz,2022-01-04,temperature,6.503188140054502
14687,Rheinland-Pfalz,2022-01-05,temperature,2.1562373489498654
14688,Rheinland-Pfalz,2022-01-06,temperature,1.705369454544928
14689,Rheinland-Pfalz,2022-01-07,temperature,0.9204678219481415
14690,Rheinland-Pfalz,2022-01-08,temperature,1.3191668095155975
14691,Rheinland-Pfalz,2022-01-09,temperature,2.6550939601883234
14692,Rheinland-Pfalz,2022-01-10,temperature,0.3757329685744682
14693,Rheinland-Pfalz,2022-01-11,temperature,-0.29462686951745143
14694,Rheinland-Pfalz,2022-01-12,temperature,-0.19971537879654816
14695,Rheinland-Pfalz,2022-01-13,temperature,0.3370330888906773
14696,Rheinland-Pfalz,2022-01-14,temperature,1.0918894425923074
14697,Rheinland-Pfalz,2022-01-15,temperature,-0.29846746597245793
14698,Rheinland-Pfalz,2022-01-16,temperature,0.6304352971199485
14699,Rheinland-Pfalz,2022-01-17,temperature,3.0442905240305254
14700,Rheinland-Pfalz,2022-01-18,temperature,4.286549365389029
14701,Rheinland-Pfalz,2022-01-19,temperature,1.7703978340523199
14702,Rheinland-Pfalz,2022-01-20,temperature,1.794756692631802
14703,Rheinland-Pfalz,2022-01-21,temperature,1.3356124524401296
14704,Rheinland-Pfalz,2022-01-22,temperature,3.163550331341259
14705,Rheinland-Pfalz,2022-01-23,temperature,3.2015217255561814
14706,Rheinland-Pfalz,2022-01-24,temperature,1.702971883237262
14707,Rheinland-Pfalz,2022-01-25,temperature,-0.6026866428022958
14708,Rheinland-Pfalz,2022-01-26,temperature,-0.48663595331004184
14709,Rheinland-Pfalz,2022-01-27,temperature,1.0986714217296967
14710,Rheinland-Pfalz,2022-01-28,temperature,3.0644682818728968
14711,Rheinland-Pfalz,2022-01-29,temperature,4.668405554558502
14712,Rheinland-Pfalz,2022-01-30,temperature,3.859573978483344
14713,Rheinland-Pfalz,2022-01-31,temperature,2.988255627405483
14714,Rheinland-Pfalz,2022-02-01,temperature,3.3904891836224684
14715,Rheinland-Pfalz,2022-02-02,temperature,6.511302435616907
14716,Rheinland-Pfalz,2022-02-03,temperature,6.036020342419367
14717,Rheinland-Pfalz,2022-02-04,temperature,5.04939527926211
14718,Rheinland-Pfalz,2022-02-05,temperature,2.641707454453442
14719,Rheinland-Pfalz,2022-02-06,temperature,4.761671842410609
14720,Rheinland-Pfalz,2022-02-07,temperature,2.9322337330824353
14721,Rheinland-Pfalz,2022-02-08,temperature,5.17719717684844
14722,Rheinland-Pfalz,2022-02-09,temperature,7.326618658614513
14723,Rheinland-Pfalz,2022-02-10,temperature,4.435781016904622
14724,Rheinland-Pfalz,2022-02-11,temperature,2.0626351959669913
14725,Rheinland-Pfalz,2022-02-12,temperature,0.23828415956523408
14726,Rheinland-Pfalz,2022-02-13,temperature,3.3829620626944865
14727,Rheinland-Pfalz,2022-02-14,temperature,6.930085498484095
14728,Rheinland-Pfalz,2022-02-15,temperature,5.731754441689479
14729,Rheinland-Pfalz,2022-02-16,temperature,8.478826116370612
14730,Rheinland-Pfalz,2022-02-17,temperature,9.234611459637156
14731,Rheinland-Pfalz,2022-02-18,temperature,8.365833098942206
14732,Rheinland-Pfalz,2022-02-19,temperature,4.862431841802157
14733,Rheinland-Pfalz,2022-02-20,temperature,6.9425003671578445
14734,Rheinland-Pfalz,2022-02-21,temperature,4.844090272212052
14735,Rheinland-Pfalz,2022-02-22,temperature,5.662142150113051
14736,Rheinland-Pfalz,2022-02-23,temperature,6.14378464024824
14737,Rheinland-Pfalz,2022-02-24,temperature,5.924341106003299
14738,Rheinland-Pfalz,2022-02-25,temperature,2.1735750292728984
14739,Rheinland-Pfalz,2022-02-26,temperature,1.894942254883864
14740,Rheinland-Pfalz,2022-02-27,temperature,2.617954309989549
14741,Rheinland-Pfalz,2022-02-28,temperature,2.9993984100688738
14742,Rheinland-Pfalz,2022-03-01,temperature,2.243741648927981
14743,Rheinland-Pfalz,2022-03-02,temperature,2.289780016557837
14744,Rheinland-Pfalz,2022-03-03,temperature,3.0167148275298663
14745,Rheinland-Pfalz,2022-03-04,temperature,2.0515733269519782
14746,Rheinland-Pfalz,2022-03-05,temperature,1.0737268104143727
14747,Rheinland-Pfalz,2022-03-06,temperature,0.8783447947298131
14748,Rheinland-Pfalz,2022-03-07,temperature,0.03292350570971749
14749,Rheinland-Pfalz,2022-03-08,temperature,2.325717948473875
14750,Rheinland-Pfalz,2022-03-09,temperature,4.094496323223215
14751,Rheinland-Pfalz,2022-03-10,temperature,6.542508590337328
14752,Rheinland-Pfalz,2022-03-11,temperature,6.1618850873401545
14753,Rheinland-Pfalz,2022-03-12,temperature,7.527823761875142
14754,Rheinland-Pfalz,2022-03-13,temperature,7.491360864241245
14755,Rheinland-Pfalz,2022-03-14,temperature,7.852880381799092
14756,Rheinland-Pfalz,2022-03-15,temperature,5.027717914626966
14757,Rheinland-Pfalz,2022-03-16,temperature,6.318835818694628
14758,Rheinland-Pfalz,2022-03-17,temperature,6.890323633784647
14759,Rheinland-Pfalz,2022-03-18,temperature,6.740453780661337
14760,Rheinland-Pfalz,2022-03-19,temperature,6.458212376127123
14761,Rheinland-Pfalz,2022-03-20,temperature,7.052341410265558
14762,Rheinland-Pfalz,2022-03-21,temperature,9.757915534814241
14763,Rheinland-Pfalz,2022-03-22,temperature,9.09496100062142
14764,Rheinland-Pfalz,2022-03-23,temperature,10.189095145027213
14765,Rheinland-Pfalz,2022-03-24,temperature,10.492255559116115
14766,Rheinland-Pfalz,2022-03-25,temperature,10.031081181674034
14767,Rheinland-Pfalz,2022-03-26,temperature,10.47659891069992
14768,Rheinland-Pfalz,2022-03-27,temperature,11.507562931011247
14769,Rheinland-Pfalz,2022-03-28,temperature,12.272113149364543
14770,Rheinland-Pfalz,2022-03-29,temperature,10.68361091506672
14771,Rheinland-Pfalz,2022-03-30,temperature,7.46947877779335
14772,Rheinland-Pfalz,2022-03-31,temperature,4.288928516133391
14773,Rheinland-Pfalz,2022-04-01,temperature,0.824205042595088
14774,Rheinland-Pfalz,2022-04-02,temperature,0.04653081221853688
14775,Rheinland-Pfalz,2022-04-03,temperature,1.0608496149114406
14776,Rheinland-Pfalz,2022-04-04,temperature,2.857855727944523
14777,Rheinland-Pfalz,2022-04-05,temperature,7.18912676337612
14778,Rheinland-Pfalz,2022-04-06,temperature,9.250958203513623
14779,Rheinland-Pfalz,2022-04-07,temperature,9.255249207059883
14780,Rheinland-Pfalz,2022-04-08,temperature,3.750902731646039
14781,Rheinland-Pfalz,2022-04-09,temperature,3.6561764208709624
14782,Rheinland-Pfalz,2022-04-10,temperature,4.1551567157001
14783,Rheinland-Pfalz,2022-04-11,temperature,8.105433280123396
14784,Rheinland-Pfalz,2022-04-12,temperature,13.509936467447893
14785,Rheinland-Pfalz,2022-04-13,temperature,15.51500546589287
14786,Rheinland-Pfalz,2022-04-14,temperature,13.736538593527952
14787,Rheinland-Pfalz,2022-04-15,temperature,11.771442510535115
14788,Rheinland-Pfalz,2022-04-16,temperature,9.342187360381656
14789,Rheinland-Pfalz,2022-04-17,temperature,9.102917428688396
14790,Rheinland-Pfalz,2022-04-18,temperature,10.325406670496838
14791,Rheinland-Pfalz,2022-04-19,temperature,11.549421731048946
14792,Rheinland-Pfalz,2022-04-20,temperature,9.932099526330866
14793,Rheinland-Pfalz,2022-04-21,temperature,10.1353405085133
14794,Rheinland-Pfalz,2022-04-22,temperature,11.113500524310895
14795,Rheinland-Pfalz,2022-04-23,temperature,11.205533067851992
14796,Rheinland-Pfalz,2022-04-24,temperature,10.254915020520807
14797,Rheinland-Pfalz,2022-04-25,temperature,9.12615181551312
14798,Rheinland-Pfalz,2022-04-26,temperature,7.684673526794437
14799,Rheinland-Pfalz,2022-04-27,temperature,10.116200751963957
14800,Rheinland-Pfalz,2022-04-28,temperature,12.132934577552621
14801,Rheinland-Pfalz,2022-04-29,temperature,12.099520886467118
14802,Rheinland-Pfalz,2022-04-30,temperature,8.860738898648197
14803,Rheinland-Pfalz,2022-05-01,temperature,10.244585938770696
14804,Rheinland-Pfalz,2022-05-02,temperature,12.595376651797705
14805,Rheinland-Pfalz,2022-05-03,temperature,13.680140813400344
14806,Rheinland-Pfalz,2022-05-04,temperature,12.935393932097895
14807,Rheinland-Pfalz,2022-05-05,temperature,12.01759821658573
14808,Rheinland-Pfalz,2022-05-06,temperature,13.67477442794103
14809,Rheinland-Pfalz,2022-05-07,temperature,14.774230418550664
14810,Rheinland-Pfalz,2022-05-08,temperature,14.626111236364268
14811,Rheinland-Pfalz,2022-05-09,temperature,16.370039211794268
14812,Rheinland-Pfalz,2022-05-10,temperature,18.434343907595593
14813,Rheinland-Pfalz,2022-05-11,temperature,20.732311253483545
14814,Rheinland-Pfalz,2022-05-12,temperature,17.14299760836416
14815,Rheinland-Pfalz,2022-05-13,temperature,14.951853610655355
14816,Rheinland-Pfalz,2022-05-14,temperature,15.731953904877134
14817,Rheinland-Pfalz,2022-05-15,temperature,18.176386023352137
14818,Rheinland-Pfalz,2022-05-16,temperature,17.633370298038106
14819,Rheinland-Pfalz,2022-05-17,temperature,18.338050025248354
14820,Rheinland-Pfalz,2022-05-18,temperature,21.55393922992231
14821,Rheinland-Pfalz,2022-05-19,temperature,20.629608546844878
14822,Rheinland-Pfalz,2022-05-20,temperature,19.373953197903482
14823,Rheinland-Pfalz,2022-05-21,temperature,14.662564107423183
14824,Rheinland-Pfalz,2022-05-22,temperature,16.708437978400035
14825,Rheinland-Pfalz,2022-05-23,temperature,17.05712390153229
14826,Rheinland-Pfalz,2022-05-24,temperature,13.783972054658284
14827,Rheinland-Pfalz,2022-05-25,temperature,14.371071937276973
14828,Rheinland-Pfalz,2022-05-26,temperature,16.001725746023432
14829,Rheinland-Pfalz,2022-05-27,temperature,14.355739431533474
14830,Rheinland-Pfalz,2022-05-28,temperature,11.902647492331916
14831,Rheinland-Pfalz,2022-05-29,temperature,9.86086529011114
14832,Rheinland-Pfalz,2022-05-30,temperature,10.785173945788104
14833,Rheinland-Pfalz,2022-05-31,temperature,13.540624416127795
14834,Rheinland-Pfalz,2022-06-01,temperature,14.180613743706397
14835,Rheinland-Pfalz,2022-06-02,temperature,14.751932710997636
14836,Rheinland-Pfalz,2022-06-03,temperature,17.724664504857596
14837,Rheinland-Pfalz,2022-06-04,temperature,19.60683275548921
14838,Rheinland-Pfalz,2022-06-05,temperature,17.341673654801564
14839,Rheinland-Pfalz,2022-06-06,temperature,16.824674344176433
14840,Rheinland-Pfalz,2022-06-07,temperature,15.859936878150915
14841,Rheinland-Pfalz,2022-06-08,temperature,14.946302032823198
14842,Rheinland-Pfalz,2022-06-09,temperature,14.401502920239139
14843,Rheinland-Pfalz,2022-06-10,temperature,16.672618712698352
14844,Rheinland-Pfalz,2022-06-11,temperature,19.55997295293502
14845,Rheinland-Pfalz,2022-06-12,temperature,19.744456198578984
14846,Rheinland-Pfalz,2022-06-13,temperature,16.125993885176616
14847,Rheinland-Pfalz,2022-06-14,temperature,17.129483556571927
14848,Rheinland-Pfalz,2022-06-15,temperature,21.259250412469747
14849,Rheinland-Pfalz,2022-06-16,temperature,20.845568309241088
14850,Rheinland-Pfalz,2022-06-17,temperature,21.179805700864765
14851,Rheinland-Pfalz,2022-06-18,temperature,25.806174699612292
14852,Rheinland-Pfalz,2022-06-19,temperature,25.069772150738185
14853,Rheinland-Pfalz,2022-06-20,temperature,15.75694685911373
14854,Rheinland-Pfalz,2022-06-21,temperature,17.422116273759052
14855,Rheinland-Pfalz,2022-06-22,temperature,19.52664359195844
14856,Rheinland-Pfalz,2022-06-23,temperature,22.597404032897956
14857,Rheinland-Pfalz,2022-06-24,temperature,18.805463885732085
14858,Rheinland-Pfalz,2022-06-25,temperature,19.73540152253734
14859,Rheinland-Pfalz,2022-06-26,temperature,18.58248830310456
14860,Rheinland-Pfalz,2022-06-27,temperature,16.958396078936588
14861,Rheinland-Pfalz,2022-06-28,temperature,18.20406476110159
14862,Rheinland-Pfalz,2022-06-29,temperature,20.75209264156387
14863,Rheinland-Pfalz,2022-06-30,temperature,21.260494565981706
14864,Rheinland-Pfalz,2022-07-01,temperature,15.533848916253682
14865,Rheinland-Pfalz,2022-07-02,temperature,19.062588730268725
14866,Rheinland-Pfalz,2022-07-03,temperature,20.984561858446696
14867,Rheinland-Pfalz,2022-07-04,temperature,19.129329907469117
14868,Rheinland-Pfalz,2022-07-05,temperature,19.352328105406016
14869,Rheinland-Pfalz,2022-07-06,temperature,16.199582637131257
14870,Rheinland-Pfalz,2022-07-07,temperature,16.142040020205478
14871,Rheinland-Pfalz,2022-07-08,temperature,16.784033557132034
14872,Rheinland-Pfalz,2022-07-09,temperature,18.53778134296782
14873,Rheinland-Pfalz,2022-07-10,temperature,15.679762466391875
14874,Rheinland-Pfalz,2022-07-11,temperature,18.038234182389242
14875,Rheinland-Pfalz,2022-07-12,temperature,20.820208898741782
14876,Rheinland-Pfalz,2022-07-13,temperature,24.384985304103964
14877,Rheinland-Pfalz,2022-07-14,temperature,21.663901216220662
14878,Rheinland-Pfalz,2022-07-15,temperature,17.62822791298248
14879,Rheinland-Pfalz,2022-07-16,temperature,18.111877084045897
14880,Rheinland-Pfalz,2022-07-17,temperature,20.23187970927674
14881,Rheinland-Pfalz,2022-07-18,temperature,24.67324534281051
14882,Rheinland-Pfalz,2022-07-19,temperature,27.65634667632839
14883,Rheinland-Pfalz,2022-07-20,temperature,25.420690061786562
14884,Rheinland-Pfalz,2022-07-21,temperature,20.112815429634825
14885,Rheinland-Pfalz,2022-07-22,temperature,20.941572851218382
14886,Rheinland-Pfalz,2022-07-23,temperature,21.311306023518878
14887,Rheinland-Pfalz,2022-07-24,temperature,23.801333681287268
14888,Rheinland-Pfalz,2022-07-25,temperature,24.30483071110355
14889,Rheinland-Pfalz,2022-07-26,temperature,19.341220299611134
14890,Rheinland-Pfalz,2022-07-27,temperature,17.947840945593377
14891,Rheinland-Pfalz,2022-07-28,temperature,19.672696958494072
14892,Rheinland-Pfalz,2022-07-29,temperature,21.13518405811342
14893,Rheinland-Pfalz,2022-07-30,temperature,20.99725663079664
14894,Rheinland-Pfalz,2022-07-31,temperature,22.577020718097284
14895,Rheinland-Pfalz,2022-08-01,temperature,21.200816170685233
14896,Rheinland-Pfalz,2022-08-02,temperature,22.355529772876572
14897,Rheinland-Pfalz,2022-08-03,temperature,25.9797828531325
14898,Rheinland-Pfalz,2022-08-04,temperature,27.68947895466738
14899,Rheinland-Pfalz,2022-08-05,temperature,20.980309325238238
14900,Rheinland-Pfalz,2022-08-06,temperature,17.500813599504426
14901,Rheinland-Pfalz,2022-08-07,temperature,19.197861527116448
14902,Rheinland-Pfalz,2022-08-08,temperature,21.217496105258974
14903,Rheinland-Pfalz,2022-08-09,temperature,22.700275139736192
14904,Rheinland-Pfalz,2022-08-10,temperature,23.240459540975156
14905,Rheinland-Pfalz,2022-08-11,temperature,23.126937074991545
14906,Rheinland-Pfalz,2022-08-12,temperature,23.136438490269352
14907,Rheinland-Pfalz,2022-08-13,temperature,23.096351157104873
14908,Rheinland-Pfalz,2022-08-14,temperature,23.757667072758377
14909,Rheinland-Pfalz,2022-08-15,temperature,20.276662609430645
14910,Rheinland-Pfalz,2022-08-16,temperature,21.504894027830627
14911,Rheinland-Pfalz,2022-08-17,temperature,21.82066445771674
14912,Rheinland-Pfalz,2022-08-18,temperature,20.06547478544845
14913,Rheinland-Pfalz,2022-08-19,temperature,21.572200597098902
14914,Rheinland-Pfalz,2022-08-20,temperature,20.10444216480175
14915,Rheinland-Pfalz,2022-08-21,temperature,20.0694580628809
