longitude,latitude,country
16.0,54.25,Poland
16.0,54.0,Poland
16.0,53.75,Poland
16.0,53.5,Poland
16.0,53.25,Poland
16.0,53.0,Poland
16.0,52.75,Poland
16.0,52.5,Poland
16.0,52.25,Poland
16.0,52.0,Poland
16.0,51.75,Poland
16.0,51.5,Poland
16.0,51.25,Poland
16.0,51.0,Poland
16.0,50.75,Poland
16.0,50.5,Czechia
16.0,50.25,Czechia
16.0,50.0,Czechia
16.0,49.75,Czechia
16.0,49.5,Czechia
16.0,49.25,Czechia
16.0,49.0,Czechia
16.0,48.75,Austria
16.0,48.5,Austria
16.0,48.25,Austria
16.0,48.0,Austria
16.0,47.75,Austria
16.0,47.5,Austria
16.0,47.25,Austria
16.0,47.0,Austria
16.0,46.75,Austria
16.0,46.5,Slovenia
16.0,46.25,Croatia
16.0,46.0,Croatia
16.0,45.75,Croatia
16.0,45.5,Croatia
16.0,45.25,Croatia
16.0,45.0,Bosnia and Herz.
16.0,44.75,Bosnia and Herz.
16.0,44.5,Croatia
16.0,44.25,Croatia
16.0,44.0,Croatia
16.0,43.75,Croatia
16.0,43.5,Croatia
16.0,43.25,Croatia
16.0,42.0,Italy
16.0,41.75,Italy
16.0,41.5,Italy
16.0,41.25,Italy
16.0,41.0,Italy
16.0,40.75,Italy
16.0,40.5,Italy
16.0,40.25,Italy
16.0,40.0,Italy
16.0,39.75,Italy
16.0,39.5,Italy
16.0,39.25,Italy
16.0,39.0,Italy
16.0,38.75,Italy
16.0,38.5,Italy
16.0,38.25,Italy
16.0,38.0,Italy
16.0,37.75,Italy
16.25,54.75,Poland
16.25,54.5,Poland
16.25,54.25,Poland
16.25,54.0,Poland
16.25,53.75,Poland
16.25,53.5,Poland
16.25,53.25,Poland
16.25,53.0,Poland
16.25,52.75,Poland
16.25,52.5,Poland
16.25,52.25,Poland
16.25,52.0,Poland
16.25,51.75,Poland
16.25,51.5,Poland
16.25,51.25,Poland
16.25,51.0,Poland
16.25,50.75,Poland
16.25,50.5,Czechia
16.25,50.25,Czechia
16.25,50.0,Czechia
16.25,49.75,Czechia
16.25,49.5,Czechia
16.25,49.25,Czechia
16.25,49.0,Czechia
16.25,48.75,Austria
16.25,48.5,Austria
16.25,48.25,Austria
16.25,48.0,Austria
16.25,47.75,Austria
16.25,47.5,Austria
16.25,47.25,Austria
16.25,47.0,Austria
16.25,46.75,Slovenia
16.25,46.5,Slovenia
16.25,46.25,Croatia
16.25,46.0,Croatia
16.25,45.75,Croatia
16.25,45.5,Croatia
16.25,45.25,Croatia
16.25,45.0,Bosnia and Herz.
16.25,44.75,Bosnia and Herz.
16.25,44.5,Bosnia and Herz.
16.25,44.25,Croatia
16.25,44.0,Croatia
16.25,43.75,Croatia
16.25,43.5,Croatia
16.25,43.25,Croatia
16.25,42.0,Italy
16.25,41.75,Italy
16.25,41.5,Italy
16.25,41.25,Italy
16.25,41.0,Italy
16.25,40.75,Italy
16.25,40.5,Italy
16.25,40.25,Italy
16.25,40.0,Italy
16.25,39.75,Italy
16.25,39.5,Italy
16.25,39.25,Italy
16.25,39.0,Italy
16.25,38.75,Italy
16.25,38.5,Italy
16.25,38.25,Italy
16.25,38.0,Italy
16.25,37.75,Italy
16.5,54.75,Poland
16.5,54.5,Poland
16.5,54.25,Poland
16.5,54.0,Poland
16.5,53.75,Poland
16.5,53.5,Poland
16.5,53.25,Poland
16.5,53.0,Poland
16.5,52.75,Poland
16.5,52.5,Poland
16.5,52.25,Poland
16.5,52.0,Poland
16.5,51.75,Poland
16.5,51.5,Poland
16.5,51.25,Poland
16.5,51.0,Poland
16.5,50.75,Poland
16.5,50.5,Poland
16.5,50.25,Czechia
16.5,50.0,Czechia
16.5,49.75,Czechia
16.5,49.5,Czechia
16.5,49.25,Czechia
16.5,49.0,Czechia
16.5,48.75,Austria
16.5,48.5,Austria
16.5,48.25,Austria
16.5,48.0,Austria
16.5,47.75,Austria
16.5,47.5,Hungary
16.5,47.25,Hungary
16.5,47.0,Hungary
16.5,46.75,Hungary
16.5,46.5,Croatia
16.5,46.25,Croatia
16.5,46.0,Croatia
16.5,45.75,Croatia
16.5,45.5,Croatia
16.5,45.25,Croatia
16.5,45.0,Bosnia and Herz.
16.5,44.75,Bosnia and Herz.
16.5,44.5,Bosnia and Herz.
16.5,44.25,Bosnia and Herz.
16.5,44.0,Croatia
16.5,43.75,Croatia
16.5,43.5,Croatia
16.5,43.25,Croatia
16.5,41.5,Italy
16.5,41.25,Italy
16.5,41.0,Italy
16.5,40.75,Italy
16.5,40.5,Italy
16.5,40.25,Italy
16.5,40.0,Italy
16.5,39.75,Italy
16.5,39.5,Italy
16.5,39.25,Italy
16.5,39.0,Italy
16.5,38.75,Italy
16.5,38.5,Italy
16.5,38.25,Italy
16.5,38.0,Italy
16.75,54.75,Poland
16.75,54.5,Poland
16.75,54.25,Poland
16.75,54.0,Poland
16.75,53.75,Poland
16.75,53.5,Poland
16.75,53.25,Poland
16.75,53.0,Poland
16.75,52.75,Poland
16.75,52.5,Poland
16.75,52.25,Poland
16.75,52.0,Poland
16.75,51.75,Poland
16.75,51.5,Poland
16.75,51.25,Poland
16.75,51.0,Poland
16.75,50.75,Poland
16.75,50.5,Poland
16.75,50.25,Czechia
16.75,50.0,Czechia
16.75,49.75,Czechia
16.75,49.5,Czechia
16.75,49.25,Czechia
16.75,49.0,Czechia
16.75,48.75,Czechia
16.75,48.5,Austria
16.75,48.25,Austria
16.75,48.0,Austria
16.75,47.75,Hungary
16.75,47.5,Hungary
16.75,47.25,Hungary
16.75,47.0,Hungary
16.75,46.75,Hungary
16.75,46.5,Hungary
16.75,46.25,Croatia
16.75,46.0,Croatia
16.75,45.75,Croatia
16.75,45.5,Croatia
16.75,45.25,Croatia
16.75,45.0,Bosnia and Herz.
16.75,44.75,Bosnia and Herz.
16.75,44.5,Bosnia and Herz.
16.75,44.25,Bosnia and Herz.
16.75,44.0,Bosnia and Herz.
16.75,43.75,Croatia
16.75,43.5,Croatia
16.75,43.25,Croatia
16.75,43.0,Croatia
16.75,41.5,Italy
16.75,41.25,Italy
16.75,41.0,Italy
16.75,40.75,Italy
16.75,40.5,Italy
16.75,40.25,Italy
16.75,40.0,Italy
16.75,39.75,Italy
16.75,39.5,Italy
16.75,39.25,Italy
16.75,39.0,Italy
16.75,38.75,Italy
16.75,38.5,Italy
17.0,55.0,Poland
17.0,54.75,Poland
17.0,54.5,Poland
17.0,54.25,Poland
17.0,54.0,Poland
17.0,53.75,Poland
17.0,53.5,Poland
17.0,53.25,Poland
17.0,53.0,Poland
17.0,52.75,Poland
17.0,52.5,Poland
17.0,52.25,Poland
17.0,52.0,Poland
17.0,51.75,Poland
17.0,51.5,Poland
17.0,51.25,Poland
17.0,51.0,Poland
17.0,50.75,Poland
17.0,50.5,Poland
17.0,50.25,Czechia
17.0,50.0,Czechia
17.0,49.75,Czechia
17.0,49.5,Czechia
17.0,49.25,Czechia
17.0,49.0,Czechia
17.0,48.75,Czechia
17.0,48.5,Slovakia
17.0,48.25,Slovakia
17.0,48.0,Austria
17.0,47.75,Hungary
17.0,47.5,Hungary
17.0,47.25,Hungary
17.0,47.0,Hungary
17.0,46.75,Hungary
17.0,46.5,Hungary
17.0,46.25,Croatia
17.0,46.0,Croatia
17.0,45.75,Croatia
17.0,45.5,Croatia
17.0,45.25,Croatia
17.0,45.0,Bosnia and Herz.
17.0,44.75,Bosnia and Herz.
17.0,44.5,Bosnia and Herz.
17.0,44.25,Bosnia and Herz.
17.0,44.0,Bosnia and Herz.
17.0,43.75,Bosnia and Herz.
17.0,43.5,Croatia
17.0,43.25,Croatia
17.0,43.0,Croatia
17.0,41.25,Italy
17.0,41.0,Italy
17.0,40.75,Italy
17.0,40.5,Italy
17.0,40.25,Italy
17.0,39.75,Italy
17.0,39.5,Italy
17.0,39.25,Italy
17.0,39.0,Italy
17.0,38.75,Italy
17.25,55.0,Poland
17.25,54.75,Poland
17.25,54.5,Poland
17.25,54.25,Poland
17.25,54.0,Poland
17.25,53.75,Poland
17.25,53.5,Poland
17.25,53.25,Poland
17.25,53.0,Poland
17.25,52.75,Poland
17.25,52.5,Poland
17.25,52.25,Poland
17.25,52.0,Poland
17.25,51.75,Poland
17.25,51.5,Poland
17.25,51.25,Poland
17.25,51.0,Poland
17.25,50.75,Poland
17.25,50.5,Poland
17.25,50.25,Czechia
17.25,50.0,Czechia
17.25,49.75,Czechia
17.25,49.5,Czechia
17.25,49.25,Czechia
17.25,49.0,Czechia
17.25,48.75,Slovakia
17.25,48.5,Slovakia
17.25,48.25,Slovakia
17.25,48.0,Slovakia
17.25,47.75,Hungary
17.25,47.5,Hungary
17.25,47.25,Hungary
17.25,47.0,Hungary
17.25,46.75,Hungary
17.25,46.5,Hungary
17.25,46.25,Hungary
17.25,46.0,Croatia
17.25,45.75,Croatia
17.25,45.5,Croatia
17.25,45.25,Croatia
17.25,45.0,Bosnia and Herz.
17.25,44.75,Bosnia and Herz.
17.25,44.5,Bosnia and Herz.
17.25,44.25,Bosnia and Herz.
17.25,44.0,Bosnia and Herz.
17.25,43.75,Bosnia and Herz.
17.25,43.5,Bosnia and Herz.
17.25,43.25,Croatia
17.25,43.0,Croatia
17.25,42.75,Croatia
17.25,41.25,Italy
17.25,41.0,Italy
17.25,40.75,Italy
17.25,40.5,Italy
17.25,40.25,Italy
17.25,39.75,Italy
17.25,39.5,Italy
17.25,39.25,Italy
17.25,39.0,Italy
17.25,38.75,Italy
17.5,55.0,Poland
17.5,54.75,Poland
17.5,54.5,Poland
17.5,54.25,Poland
17.5,54.0,Poland
17.5,53.75,Poland
17.5,53.5,Poland
17.5,53.25,Poland
17.5,53.0,Poland
17.5,52.75,Poland
17.5,52.5,Poland
17.5,52.25,Poland
17.5,52.0,Poland
17.5,51.75,Poland
17.5,51.5,Poland
17.5,51.25,Poland
17.5,51.0,Poland
17.5,50.75,Poland
17.5,50.5,Poland
17.5,50.25,Czechia
17.5,50.0,Czechia
17.5,49.75,Czechia
17.5,49.5,Czechia
17.5,49.25,Czechia
17.5,49.0,Czechia
17.5,48.75,Slovakia
17.5,48.5,Slovakia
17.5,48.25,Slovakia
17.5,48.0,Slovakia
17.5,47.75,Hungary
17.5,47.5,Hungary
17.5,47.25,Hungary
17.5,47.0,Hungary
17.5,46.75,Hungary
17.5,46.5,Hungary
17.5,46.25,Hungary
17.5,46.0,Croatia
17.5,45.75,Croatia
17.5,45.5,Croatia
17.5,45.25,Croatia
17.5,45.0,Bosnia and Herz.
17.5,44.75,Bosnia and Herz.
17.5,44.5,Bosnia and Herz.
17.5,44.25,Bosnia and Herz.
17.5,44.0,Bosnia and Herz.
17.5,43.75,Bosnia and Herz.
17.5,43.5,Bosnia and Herz.
17.5,43.25,Bosnia and Herz.
17.5,43.0,Croatia
17.5,42.75,Croatia
17.5,41.0,Italy
17.5,40.75,Italy
17.5,40.5,Italy
17.5,40.25,Italy
17.75,55.0,Poland
17.75,54.75,Poland
17.75,54.5,Poland
17.75,54.25,Poland
17.75,54.0,Poland
17.75,53.75,Poland
17.75,53.5,Poland
17.75,53.25,Poland
17.75,53.0,Poland
17.75,52.75,Poland
17.75,52.5,Poland
17.75,52.25,Poland
17.75,52.0,Poland
17.75,51.75,Poland
17.75,51.5,Poland
17.75,51.25,Poland
17.75,51.0,Poland
17.75,50.75,Poland
17.75,50.5,Poland
17.75,50.25,Poland
17.75,50.0,Czechia
17.75,49.75,Czechia
17.75,49.5,Czechia
17.75,49.25,Czechia
17.75,49.0,Czechia
17.75,48.75,Slovakia
17.75,48.5,Slovakia
17.75,48.25,Slovakia
17.75,48.0,Slovakia
17.75,47.75,Hungary
17.75,47.5,Hungary
17.75,47.25,Hungary
17.75,47.0,Hungary
17.75,46.75,Hungary
17.75,46.5,Hungary
17.75,46.25,Hungary
17.75,46.0,Hungary
17.75,45.75,Croatia
17.75,45.5,Croatia
17.75,45.25,Croatia
17.75,45.0,Bosnia and Herz.
17.75,44.75,Bosnia and Herz.
17.75,44.5,Bosnia and Herz.
17.75,44.25,Bosnia and Herz.
17.75,44.0,Bosnia and Herz.
17.75,43.75,Bosnia and Herz.
17.75,43.5,Bosnia and Herz.
17.75,43.25,Bosnia and Herz.
17.75,43.0,Croatia
17.75,42.75,Croatia
17.75,42.5,Croatia
17.75,41.0,Italy
17.75,40.75,Italy
17.75,40.5,Italy
17.75,40.25,Italy
17.75,40.0,Italy
18.0,55.0,Poland
18.0,54.75,Poland
18.0,54.5,Poland
18.0,54.25,Poland
18.0,54.0,Poland
18.0,53.75,Poland
18.0,53.5,Poland
18.0,53.25,Poland
18.0,53.0,Poland
18.0,52.75,Poland
18.0,52.5,Poland
18.0,52.25,Poland
18.0,52.0,Poland
18.0,51.75,Poland
18.0,51.5,Poland
18.0,51.25,Poland
18.0,51.0,Poland
18.0,50.75,Poland
18.0,50.5,Poland
18.0,50.25,Poland
18.0,50.0,Czechia
18.0,49.75,Czechia
18.0,49.5,Czechia
18.0,49.25,Czechia
18.0,49.0,Slovakia
18.0,48.75,Slovakia
18.0,48.5,Slovakia
18.0,48.25,Slovakia
18.0,48.0,Slovakia
18.0,47.75,Hungary
18.0,47.5,Hungary
18.0,47.25,Hungary
18.0,47.0,Hungary
18.0,46.75,Hungary
18.0,46.5,Hungary
18.0,46.25,Hungary
18.0,46.0,Hungary
18.0,45.75,Croatia
18.0,45.5,Croatia
18.0,45.25,Croatia
18.0,45.0,Bosnia and Herz.
18.0,44.75,Bosnia and Herz.
18.0,44.5,Bosnia and Herz.
18.0,44.25,Bosnia and Herz.
18.0,44.0,Bosnia and Herz.
18.0,43.75,Bosnia and Herz.
18.0,43.5,Bosnia and Herz.
18.0,43.25,Bosnia and Herz.
18.0,43.0,Bosnia and Herz.
18.0,42.75,Croatia
18.0,42.5,Croatia
18.0,40.75,Italy
18.0,40.5,Italy
18.0,40.25,Italy
18.0,40.0,Italy
18.0,39.75,Italy
